id,name,department,salary
421901,Newhouse,100002,158767
491603,Brenneman,100003,132515
257702,Chauvin,100004,156809
533787,Mora,100001,157315
704608,Neal,100002,45630
694913,Correa,100003,61180
271253,Schlosser,100004,43037
622692,Halley,100001,81950
271444,Ferree,100002,121763
938198,Musselman,100003,162667
265574,Applegate,100004,68929
467202,Hogan,100001,173220
588827,Noriega,100002,181119
655539,Nimmons,100003,145109
216198,Tracey,100004,160080
862944,Alverez,100001,144337
658762,Riggle,100002,54058
452026,Coelho,100003,87422
141190,Pringle,100004,89743
700163,Fuhrman,100001,165544
754960,Mcgough,100002,119850
673199,Friend,100003,181804
837263,Jemison,100004,91325
977613,Bacon,100001,146617
158940,Goldstein,100002,99168
196716,Lor,100003,196232
393664,Sealy,100004,70891
149772,Skidmore,100001,179364
451705,Abernethy,100002,126593
779577,Keys,100003,96967
706063,Dantzler,100004,139662
362965,Spielman,100001,60121
138733,Hartsfield,100002,103109
960897,Percy,100003,71050
879333,William,100004,66515
580352,Akers,100001,132259
163872,Desilva,100002,48610
853579,Haight,100003,108803
630324,Jone,100004,50482
595825,Aragon,100001,88677
756560,Vanegas,100002,174397
935975,Kimmel,100003,106330
357312,Oxendine,100004,93254
825670,Hinton,100001,54306
279048,Leslie,100002,195671
176890,Settle,100003,168015
542771,Rizzo,100004,51676
544681,Herzog,100001,108611
518064,Holmgren,100002,124045
605023,Corbin,100003,149024
489492,Northrop,100004,50249
788937,Clift,100001,168086
643152,Mcmillin,100002,140038
545081,Scurry,100003,197805
834464,Tice,100004,133634
369690,Quarles,100001,68754
276109,Braud,100002,185572
520557,Chesson,100003,58585
951656,Bonnett,100004,119142
998366,Cobb,100001,168674
115993,Manzo,100002,76477
489838,Reimer,100003,173877
132572,Shinn,100004,129246
189342,George,100001,70431
119671,Fountain,100002,134991
860096,Ragsdale,100003,106968
766806,Haugen,100004,44072
384946,Hopson,100001,103648
571270,Jalbert,100002,102255
167844,Huynh,100003,44433
189265,Cockerham,100004,113904
524904,Stamey,100001,127474
707171,Risner,100002,170819
981713,Kuhlman,100003,98625
527391,Lewallen,100004,171681
282445,Castano,100001,133089
229902,Neel,100002,137137
916339,Lasley,100003,130178
992826,Blanding,100004,165499
967087,Lovett,100001,86207
155361,Hamner,100002,194071
757368,Josephson,100003,90508
173081,Elledge,100004,91108
427407,Holiday,100001,129573
326700,Brinson,100002,163389
364229,Teets,100003,84314
323201,Deangelo,100004,124419
620492,Sparkman,100001,185461
705995,Ammons,100002,48263
128469,Wooley,100003,152072
324101,Esqueda,100004,153995
292490,Peraza,100001,78178
221470,Korte,100002,145776
876531,Blair,100003,92544
418672,Lheureux,100004,153557
325832,Hensley,100001,176563
281382,Parrott,100002,79411
439199,Layfield,100003,125269
947899,Brewster,100004,114482
419792,Cornelison,100001,156483
510135,Wert,100002,111563
221041,Ladner,100003,153071
420299,Barboza,100004,178303
437706,Hadley,100001,43340
928832,Roberto,100002,96030
436521,Schade,100003,184553
914702,Mcglone,100004,169210
198639,Degroot,100001,174566
802502,Spry,100002,70517
901665,Schmid,100003,156599
371917,Kyles,100004,126547
380161,Morey,100001,82123
376208,Marks,100002,89136
270174,Tittle,100003,116876
219734,Gatlin,100004,77318
976685,Derrick,100001,135005
166715,Sousa,100002,94904
825087,Shamblin,100003,126331
775697,Cowart,100004,168681
868907,Close,100001,181738
476376,Nestor,100002,152245
159341,Drum,100003,41691
427666,Pell,100004,40449
282142,Motta,100001,152878
240359,Tedeschi,100002,79488
856324,Meek,100003,137969
369921,Paterson,100004,157594
800213,Nigro,100001,63513
540533,Cullen,100002,81370
837096,Denman,100003,170954
672612,Wunderlich,100004,142743
268223,Swenson,100001,55763
341578,Mcnamee,100002,141536
818726,Bardwell,100003,79717
128980,Pitcher,100004,188678
362011,Moreau,100001,161278
449321,Squire,100002,95031
439290,Willie,100003,89114
769243,Tellez,100004,110839
157584,Stansberry,100001,103739
580180,Tinker,100002,60812
827312,Mariani,100003,52278
152267,Deacon,100004,199823
589459,Padron,100001,101359
208384,Marchetti,100002,114240
282328,Kirkham,100003,113126
768340,Salzman,100004,193880
242325,Broadwater,100001,109383
524308,Whitten,100002,159583
844321,Daughtry,100003,128855
997507,Porterfield,100004,51419
253824,Niemeyer,100001,62585
392807,Boles,100002,162515
863173,Barrier,100003,92444
512350,Llanes,100004,123505
550658,Meneses,100001,157774
533770,Mcneely,100002,102614
234770,Maxson,100003,115152
569650,Lavin,100004,86358
751373,Keever,100001,56284
813789,Marion,100002,125869
526008,Houghton,100003,129020
968722,Mcbryde,100004,153855
402462,Paez,100001,46488
426710,Lau,100002,97172
877566,Perreira,100003,109371
787530,Gage,100004,90029
325595,Starr,100001,166286
963083,Purnell,100002,152821
351129,Mccarthy,100003,177308
229904,Mick,100004,181571
631504,Pinkard,100001,165607
812936,Valdivia,100002,173021
498836,Isom,100003,102215
917209,Asberry,100004,170325
733870,Arena,100001,148916
457443,Snell,100002,94383
154943,Yates,100003,124259
180010,Lovelace,100004,145793
474328,Lowrance,100001,137706
871701,Hillyer,100002,102426
227488,Mcallister,100003,56888
683076,Curl,100004,197635
580797,Holman,100001,153003
371955,Urrutia,100002,64073
712187,Wilborn,100003,189329
717044,Stoltzfus,100004,108162
681370,Philpot,100001,177864
573926,Gillispie,100002,120155
595205,Weathers,100003,149093
712304,Baumgartner,100004,44848
207090,Mcginn,100001,159877
128928,Mcclinton,100002,197907
644825,Wilt,100003,44469
197341,Gillenwater,100004,172819
405841,Tsai,100001,53659
237754,Sanabria,100002,43472
203116,Lauderdale,100003,47032
312618,Wortman,100004,147358
356236,Fairbanks,100001,63363
609006,Leland,100002,94399
422040,Golding,100003,174134
324463,Vitale,100004,86404
314841,Marler,100001,125170
972992,Triplett,100002,152143
610682,Tamez,100003,111410
583409,Whitman,100004,143053
841171,Grimsley,100001,69792
151163,Jefferies,100002,174566
138017,Paulsen,100003,195276
371411,Perri,100004,118058
367139,Keeling,100001,144974
681117,Jordan,100002,148434
557921,Nemeth,100003,195429
415737,Nutt,100004,72325
988718,Hendershot,100001,137991
330487,Roundtree,100002,161922
845273,Hargis,100003,57347
291745,Mcneely,100004,179421
257611,Beaton,100001,138150
721938,Mclin,100002,197110
854294,Carlisle,100003,44791
492328,Breunig,100004,138065
972920,Leone,100001,59288
180396,Nieto,100002,122484
554658,Longley,100003,122302
275136,Tatum,100004,64634
750583,Kuhl,100001,162276
135820,Cho,100002,45436
378709,Luke,100003,177702
176463,Wiggins,100004,145663
481713,Freeze,100001,177512
192646,Lombard,100002,64766
902023,Lerch,100003,124593
302919,Ullman,100004,170339
568709,Jeffcoat,100001,67428
532571,Gupton,100002,63179
968404,Young,100003,44862
623090,Bridgers,100004,63008
939141,Mcgill,100001,188990
983990,Hendry,100002,179787
481552,Groce,100003,51174
592543,Lecompte,100004,135674
392979,Dykes,100001,56187
313667,Branson,100002,42605
752285,Guidry,100003,189477
778824,Higgs,100004,100493
616473,Guajardo,100001,182550
185069,Heflin,100002,121059
623540,Parish,100003,61497
264234,Littrell,100004,42281
640493,Corn,100001,123631
450028,Howes,100002,78478
817593,Benitez,100003,87247
493056,Newsome,100004,151009
409974,Moran,100001,79520
884859,Leonardo,100002,44599
505506,Grundy,100003,87517
452106,Goodrich,100004,174302
131132,Boyett,100001,137337
482020,Primm,100002,168065
321012,Squire,100003,146379
962401,Mccollum,100004,189944
729802,Rau,100001,193731
519559,Kish,100002,48923
263298,Monaghan,100003,73685
304162,Martini,100004,138375
976439,Tiffany,100001,77382
741672,Stuckey,100002,131131
488669,Mccaslin,100003,187573
730697,Campos,100004,195191
166668,Thurman,100001,191507
205922,Garmon,100002,95047
546658,Abdullah,100003,56955
982295,Chancey,100004,63641
135181,Schuyler,100001,116347
130461,Tafoya,100002,169941
616138,Hazard,100003,164033
577891,Torrey,100004,67138
380729,Matthews,100001,131678
741257,Mong,100002,86485
296990,Borden,100003,86781
773398,Dao,100004,41743
524461,Bramlett,100001,59307
119308,Gooch,100002,149261
290658,Fluker,100003,81461
408931,Becker,100004,188679
323808,Pulver,100001,65573
381205,Grubbs,100002,109254
747369,Mcclellan,100003,145115
867140,Halbert,100004,46820
797488,Branch,100001,63843
748575,Foss,100002,156358
724469,Townsend,100003,78063
587098,Panek,100004,65201
239393,Warren,100001,117019
617522,Teague,100002,191870
533645,Gifford,100003,66410
467080,Mcmullen,100004,175513
232476,Mcburney,100001,80032
183629,Zaragoza,100002,100995
754811,Valdes,100003,184541
600673,Emerick,100004,164599
329308,Alger,100001,82344
400293,Mertz,100002,65346
583335,Weese,100003,97620
790667,Varela,100004,86961
954858,Flake,100001,90451
492612,Cowart,100002,115440
843923,Gormley,100003,84096
396272,Garcia,100004,77259
309266,Tew,100001,150378
137939,Reese,100002,43200
115623,Carder,100003,178198
180348,Fontes,100004,42806
381735,Nimmons,100001,190180
979776,Snavely,100002,154458
856822,Lindell,100003,152434
823286,Donohue,100004,196075
742199,Moser,100001,182446
363880,Halley,100002,141448
641360,Staton,100003,180096
770238,Sink,100004,187191
555207,Mcdougall,100001,186796
407709,Foreman,100002,75314
505748,Shockey,100003,97756
522775,Paddock,100004,196437
816041,Freed,100001,112378
403202,Siebert,100002,158605
185285,Elliot,100003,147768
930562,Swick,100004,146752
586821,Schick,100001,160377
997331,Benfield,100002,197775
683497,Stonge,100003,160767
816353,Keeling,100004,76233
565950,Jahn,100001,186503
594882,Rex,100002,75685
841583,Munson,100003,58167
156547,Pugliese,100004,70632
657564,Rawls,100001,63500
872340,Seibert,100002,104104
352307,Burke,100003,74667
817301,Plumb,100004,75857
429859,Weaver,100001,83647
958450,Haywood,100002,136205
329437,Brittingham,100003,60746
401751,Tharpe,100004,70472
684539,Dalton,100001,121247
725878,Himes,100002,159069
543863,Tharpe,100003,105163
541679,Testerman,100004,118198
804036,Ashley,100001,115139
749549,Guardado,100002,126181
437477,Keown,100003,77459
300289,Mansell,100004,140412
765401,Wilkinson,100001,111193
709421,Daly,100002,149935
359293,Shepherd,100003,170457
463878,Laine,100004,48647
709747,Goodin,100001,184808
682155,Bautista,100002,94128
357108,Durst,100003,42758
944609,Provost,100004,77092
733917,Sallee,100001,83416
877223,Stelly,100002,166467
969170,Leininger,100003,81250
183291,Mowery,100004,195095
904372,Bourne,100001,188981
706354,Malave,100002,111062
682514,Hungerford,100003,143597
996603,Germany,100004,199655
604411,Bloomer,100001,120496
741869,Munguia,100002,40931
724623,Tillett,100003,100747
646533,Chilton,100004,167932
770288,Reiser,100001,96486
452789,Trudeau,100002,190499
299545,Reichel,100003,99428
687608,Barefoot,100004,149739
127317,Holm,100001,97509
607614,Grau,100002,68093
935113,Gregorio,100003,64651
147441,Natividad,100004,60047
537097,Borrego,100001,188653
565991,Mcmillian,100002,48453
385721,Pilkington,100003,42205
485071,Woodham,100004,91485
122512,Lofton,100001,82035
237045,Morse,100002,125219
979547,Durante,100003,101165
993739,Shine,100004,46834
837177,Cole,100001,179308
482158,Rothrock,100002,143442
410223,Keefe,100003,116382
648109,Welch,100004,151535
257099,Kaye,100001,94151
184414,Mundell,100002,72074
528498,Ezzell,100003,70991
173710,Bridgeman,100004,146183
483461,Bancroft,100001,94779
651377,Napper,100002,156479
356126,Waltman,100003,78910
783056,Ochs,100004,179029
378732,Gallo,100001,186436
462310,Lowman,100002,150924
877538,Mathews,100003,127334
467302,Gentile,100004,138482
469441,Mercier,100001,193897
315401,Cooley,100002,191082
275947,Kimbrell,100003,179244
287917,Willis,100004,145607
960069,Philbrick,100001,43967
986095,Mowry,100002,106533
947241,Casper,100003,155897
223906,Atwater,100004,126624
858048,Coffey,100001,87986
618761,Karnes,100002,53264
736091,Barnett,100003,119335
574584,Munford,100004,65410
876542,Billingsley,100001,184324
240580,Yingling,100002,66168
394290,Riley,100003,174881
917915,Lukas,100004,135999
337219,Deherrera,100001,100878
608767,Duggan,100002,131544
594633,Paynter,100003,93638
179950,Everhart,100004,75079
517476,Bell,100001,117582
168906,Raney,100002,139595
944814,Ferrari,100003,94991
482055,Steinberg,100004,194498
219886,Mulholland,100001,68898
346616,Neeley,100002,196935
112421,Najera,100003,69105
543685,Wasserman,100004,193755
452749,Massie,100001,186322
394772,Paulin,100002,179080
616608,Berger,100003,119429
862940,Stclair,100004,92509
443984,Tims,100001,60876
462951,Mcclanahan,100002,122953
508642,Gammon,100003,185191
230458,Hillis,100004,83076
988350,Applegate,100001,45620
444654,Carnes,100002,179386
385800,Chavarria,100003,183900
465519,Solomon,100004,102927
905780,Dulin,100001,138141
824526,Ostrowski,100002,125614
849700,Maddux,100003,193847
707717,Munroe,100004,87186
833046,Cashman,100001,183057
192248,Weatherspoon,100002,197782
186853,Slusher,100003,196605
819738,Payne,100004,101139
126541,Eslinger,100001,114518
978649,Foy,100002,43434
271446,Howse,100003,179527
567912,Eberhardt,100004,192725
209495,Coakley,100001,78707
302921,Mease,100002,114030
245895,Millen,100003,118248
802769,Ayers,100004,125038
141424,Richards,100001,116338
597629,Brasher,100002,57429
201399,Leroy,100003,159184
417377,Ottinger,100004,108832
409795,Denham,100001,45152
900369,Buss,100002,190399
636276,Lampkin,100003,42032
639004,Handley,100004,135014
721695,Hyden,100001,182428
812108,Keane,100002,131114
358741,Do,100003,162272
654118,Ebersole,100004,147148
684383,Scoville,100001,187469
233291,Warden,100002,191654
834126,Ryals,100003,113661
566723,Mcdevitt,100004,93956
708068,Colston,100001,184115
211063,Franke,100002,90503
976546,Peoples,100003,150742
134470,Buss,100004,181815
464246,Savoy,100001,163235
453162,Witcher,100002,105058
162793,Shilling,100003,131337
393654,Toomey,100004,47256
232920,Good,100001,65229
619580,Ruth,100002,184115
579554,Littrell,100003,99049
173104,Lafrance,100004,49471
694265,Jessup,100001,62528
947569,Marroquin,100002,60379
903964,Simoneau,100003,105763
830298,Castello,100004,42805
275852,Grams,100001,82097
432191,Chenoweth,100002,42962
873059,Lancaster,100003,74145
543023,Vickers,100004,109260
722094,Mcdavid,100001,167929
562433,Donelson,100002,89883
742099,Mcwilliams,100003,180143
378826,Ives,100004,50994
441464,Roderick,100001,83548
390649,Reavis,100002,40563
965134,Eames,100003,155485
808898,Veilleux,100004,42820
520390,Stambaugh,100001,74512
713117,Mcmichael,100002,48334
319994,Nino,100003,70179
221965,Kyle,100004,44712
292692,Gingras,100001,70909
472818,Labrecque,100002,92932
477741,Acuff,100003,195020
771509,Mertens,100004,54294
242365,Marcus,100001,49858
495542,Bravo,100002,172999
127666,Fortney,100003,104076
222994,Barrington,100004,79350
684134,Dickson,100001,118010
337118,Folsom,100002,58584
880065,Milam,100003,57203
912194,Manzano,100004,150321
666231,Dismuke,100001,154045
686184,Stamps,100002,43642
946799,Hadlock,100003,182536
259085,Mann,100004,52800
650949,Roux,100001,131177
655859,Avina,100002,138536
599623,Marty,100003,178990
170622,Wylie,100004,60040
972977,Mendes,100001,159650
630963,Elliott,100002,102531
739632,Briones,100003,178762
665741,Robledo,100004,105451
519957,Haviland,100001,89239
893017,Featherston,100002,156302
800042,Franz,100003,49830
833687,Bye,100004,115095
968593,Rascon,100001,111752
467466,Brister,100002,134430
426740,Dooley,100003,178457
903465,Oxendine,100004,60194
576317,Bauer,100001,123525
637567,Brandenburg,100002,117899
492175,Watson,100003,51679
979946,Emerson,100004,49625
639624,Brenner,100001,87928
680501,Redden,100002,146604
775915,Buller,100003,79823
891094,Leggett,100004,142421
619072,Hollingshead,100001,117861
936817,Crossland,100002,131843
534093,Lakin,100003,98991
257404,Hinton,100004,40270
597615,Mello,100001,118257
768767,Magill,100002,128820
179955,Pettaway,100003,153567
561353,Adair,100004,100021
405602,Caldwell,100001,108577
296412,Nesbitt,100002,169148
519980,Armentrout,100003,198717
327952,Coomer,100004,146173
745779,Dunaway,100001,105317
578183,Pichardo,100002,133343
434431,Hinz,100003,162888
305303,Brotherton,100004,83385
984952,Owens,100001,44500
458103,Neale,100002,143330
113466,Posada,100003,50309
867373,Rochester,100004,68971
723437,Favors,100001,64186
746337,Dingle,100002,194939
959917,Cozart,100003,83491
527890,Chaffee,100004,85403
697833,Stlouis,100001,186961
621977,Clemons,100002,150406
380957,Sandberg,100003,85723
898669,Groh,100004,192808
350468,Ballentine,100001,42442
480260,Wendell,100002,90873
135319,Pate,100003,183579
314618,Caruso,100004,181468
954401,Lamb,100001,69783
557567,Hord,100002,68890
680524,Reinhart,100003,109411
125400,Mahler,100004,64322
960641,Maloney,100001,40163
667538,Hannigan,100002,60911
186765,Brimmer,100003,143855
542658,Patino,100004,129468
456480,Mullins,100001,179298
159403,Longoria,100002,119799
884131,Rockwood,100003,178326
265013,Haydon,100004,72656
512721,Binkley,100001,89929
765203,Greer,100002,87319
520940,Jorgensen,100003,97522
769734,Sauceda,100004,89795
975337,Deangelo,100001,114333
780350,Hayward,100002,146647
933184,Lu,100003,41920
159957,Bishop,100004,89449
257143,Dixon,100001,176816
133064,Hasson,100002,134862
836194,Stoffel,100003,70283
567463,Holston,100004,65339
685017,Barnum,100001,106216
342716,Chesson,100002,175452
394088,Dorris,100003,182150
666568,Drennan,100004,188843
736009,Mangrum,100001,158402
255930,Peacock,100002,70806
678100,Schroeder,100003,60341
854679,Tingle,100004,141491
829010,Stallard,100001,138775
893811,Nester,100002,174727
680472,Purvis,100003,133464
655072,Bernhardt,100004,87476
449751,Killingsworth,100001,164767
743610,Maxon,100002,64916
772786,Kendricks,100003,118401
786332,Tinney,100004,86142
831360,Rancourt,100001,188339
161500,Hornbeck,100002,135489
164298,Atwood,100003,162819
120694,Egan,100004,184492
746026,Devine,100001,198487
664246,Valerio,100002,189460
804715,Bufford,100003,107664
864592,Laporte,100004,69681
518891,Ehrlich,100001,143735
887536,Dickman,100002,151253
842528,Perkins,100003,69665
628105,Hazzard,100004,41528
930824,Logsdon,100001,54640
766536,Phillips,100002,179200
750014,Judd,100003,103833
716627,Dugas,100004,105001
565648,Roseberry,100001,46291
605338,Fox,100002,178036
781568,Brodsky,100003,65958
422531,Agustin,100004,62728
490690,Spillman,100001,40807
368623,Parham,100002,151404
432035,Douglass,100003,155113
427943,Rolfe,100004,127491
270675,Tharpe,100001,169838
973328,Leeper,100002,114352
783935,Arrington,100003,56149
207530,Caraballo,100004,134731
426057,Wheeler,100001,97064
469204,Rigby,100002,45836
854683,Raby,100003,42204
986821,Swinford,100004,75042
669130,Hollis,100001,140700
219370,Hambrick,100002,41217
388258,Oquendo,100003,197194
922772,Heller,100004,186678
140139,Lingerfelt,100001,195990
636423,Pulliam,100002,184764
202421,Hammon,100003,158314
284318,Kay,100004,128045
532280,Sand,100001,137708
696328,Ponder,100002,142148
980388,Barley,100003,178543
632929,Melchor,100004,110209
550034,Fassett,100001,102661
341198,Nix,100002,72951
506933,Gladden,100003,149141
669829,Culbertson,100004,149390
367502,Ong,100001,172188
437622,Tye,100002,143159
904508,House,100003,102150
305447,Dorsey,100004,159466
975623,Little,100001,94657
290561,Ulloa,100002,77665
980458,Amador,100003,112891
506633,Klatt,100004,84468
196065,Cribbs,100001,167970
712784,Cotten,100002,192767
352025,Manson,100003,82468
699441,Hamlett,100004,71087
472893,Simoneaux,100001,82057
205432,Kirkpatrick,100002,68670
238013,Weller,100003,40266
838568,Sprague,100004,41169
886458,Fults,100001,41381
249679,Wicks,100002,141986
917123,Mccoy,100003,166452
143470,Newsom,100004,104216
945059,Ferri,100001,167438
153955,Beckwith,100002,138232
297394,Cano,100003,54471
501137,Townley,100004,49885
154392,Dowden,100001,101250
123393,Bloom,100002,104332
707874,Dockery,100003,93553
313316,Street,100004,160492
475885,Vuong,100001,85876
995937,Nieman,100002,41116
801395,Mckie,100003,171207
121511,Rossi,100004,143506
118358,Schutz,100001,168905
645123,Kimble,100002,55822
124019,Wear,100003,175725
454204,Egbert,100004,184055
885252,Hix,100001,84953
382854,Gile,100002,74590
351146,Beveridge,100003,58677
785192,Naylor,100004,117421
632956,Greenwell,100001,138173
917735,Gay,100002,74970
523630,Spencer,100003,97420
491916,Salvatore,100004,81545
173592,Wentworth,100001,44745
313405,Mansour,100002,198418
506108,Allgood,100003,77586
924907,Belt,100004,89523
622231,Steck,100001,55383
169094,Pichardo,100002,102793
223114,Sartain,100003,115593
588344,Brack,100004,122106
966341,Pete,100001,197831
466843,Hackney,100002,114864
895187,Honea,100003,81136
320604,Parham,100004,100201
301896,Kimsey,100001,199364
863174,Vaillancourt,100002,182806
274987,Short,100003,179696
697046,Fuentes,100004,57375
291710,Steelman,100001,89287
425199,Sudduth,100002,148697
550068,Clemente,100003,135030
543896,Forbis,100004,192348
734883,Faulk,100001,41441
255619,Hovis,100002,61023
467879,Baucom,100003,171682
118804,Goshorn,100004,161495
691799,Cowell,100001,96694
117726,Delatorre,100002,47179
127434,Beebe,100003,117472
958066,Evans,100004,171351
720238,Sigler,100001,85446
615959,Keaton,100002,65963
659862,Aldrich,100003,146004
612734,Gonzalez,100004,191106
889265,Higbee,100001,70129
265345,Rupe,100002,180080
575636,Schaeffer,100003,119164
940283,Spinks,100004,165103
793118,Woodard,100001,187706
783170,Bueno,100002,68639
334010,Hurley,100003,89616
618503,Santo,100004,105347
676209,Radford,100001,52169
158421,Plyler,100002,179661
912469,Main,100003,43309
326051,Castleberry,100004,63994
113678,Hannan,100001,117047
165673,Emmett,100002,42567
820616,Jolley,100003,161972
145229,Hobbs,100004,145861
469731,Karns,100001,197894
767872,Coffee,100002,140690
447395,Tello,100003,165612
742540,Remillard,100004,80915
467076,Spooner,100001,114799
963554,Willson,100002,143765
408311,Perea,100003,135022
327024,Gonsalves,100004,116787
867487,Curtis,100001,54880
745176,Fowler,100002,60433
114876,Beckham,100003,94274
719698,Blackburn,100004,191258
485689,Trigg,100001,174790
613011,Durr,100002,150745
121832,Riccio,100003,113221
311893,Medrano,100004,104766
425467,Wagers,100001,83208
422363,Chamberlin,100002,78655
252151,Gulledge,100003,129999
579140,Minnick,100004,52909
538006,Sapp,100001,123348
230797,Eanes,100002,184525
610921,Gordan,100003,133523
372839,Hines,100004,78939
546884,Hawks,100001,135453
478687,Dyer,100002,77621
154794,Lancaster,100003,65990
211924,Lindquist,100004,46264
506407,Jarmon,100001,179301
614222,Kilgore,100002,148619
816983,Masterson,100003,85380
574531,Kieffer,100004,130948
593281,Kopp,100001,176696
607291,Petty,100002,82098
298932,Camargo,100003,67951
411887,Hollis,100004,74210
231604,Poor,100001,73976
907817,Whyte,100002,129044
195313,Barrios,100003,110745
328864,Havard,100004,74930
995649,Holbert,100001,44512
848538,Wilcox,100002,179351
119028,Covarrubias,100003,114084
653423,Mcbee,100004,122140
845974,Leech,100001,91203
825557,Engler,100002,154316
937318,Stpierre,100003,44071
617172,Unruh,100004,167529
143310,Delisle,100001,168982
256682,Louque,100002,119145
230099,Hovey,100003,75092
424811,Wilhelm,100004,177943
773563,Benjamin,100001,187311
206419,Gurney,100002,115449
414959,Foreman,100003,132312
879127,Blodgett,100004,67884
161699,Leith,100001,52682
899866,Murry,100002,193746
205495,Maris,100003,114179
561555,Dittmer,100004,152010
618972,Peterman,100001,71124
347710,Rayner,100002,165960
514087,Rehm,100003,154921
346065,Terrell,100004,197637
245694,Brochu,100001,110692
304565,Estrada,100002,197920
799124,Kirkland,100003,127048
135271,Thorp,100004,117232
945134,Steven,100001,83974
893964,Schumacher,100002,161864
967776,Alford,100003,143851
263212,Weis,100004,60925
659618,Bowe,100001,150589
788921,Cohen,100002,148932
834334,Runion,100003,141902
453683,Carlo,100004,68999
939983,Macomber,100001,159688
281376,Fenton,100002,61675
689653,Darrow,100003,143554
778571,Herod,100004,84393
515016,Gooch,100001,92451
129411,Sherwood,100002,46548
315034,Weissman,100003,79443
171740,Kisner,100004,165203
638677,Stlouis,100001,64593
626702,Mandel,100002,166413
885013,Benton,100003,130985
498480,Field,100004,97180
881767,Chasteen,100001,48857
894177,Russ,100002,113035
870129,Vanwinkle,100003,152876
180501,Younger,100004,166233
479149,Moreland,100001,117519
171693,Fiedler,100002,79589
161930,Leatherman,100003,95595
487607,Norton,100004,50926
788082,Hash,100001,84884
220806,Lacy,100002,73155
864636,Penney,100003,147903
496024,Southworth,100004,154981
857665,Appel,100001,149793
838661,Rashid,100002,67221
309032,Esposito,100003,119339
268958,Decarlo,100004,99772
331617,Coronado,100001,138112
927439,Hansel,100002,194178
288573,Esparza,100003,142727
703814,Hulse,100004,136836
795495,Savino,100001,65242
674912,Binder,100002,177825
517725,Densmore,100003,136670
934979,Flint,100004,40359
235029,Dew,100001,98616
401664,Dashiell,100002,85866
312513,Veach,100003,108052
403262,Bueno,100004,119689
161126,Stringfellow,100001,80196
519424,Heise,100002,162415
493305,Bazemore,100003,174540
258674,Barahona,100004,191828
512641,Cassity,100001,48977
822734,Eiland,100002,60487
176473,Acosta,100003,147080
540983,Fernandes,100004,193933
114716,Heard,100001,163484
891727,Sheets,100002,194508
899399,Pagel,100003,112402
249158,Carrizales,100004,195818
914887,Pratt,100001,184272
717125,Fischer,100002,92806
301026,Hicks,100003,95515
299703,Massa,100004,132455
885865,Hamby,100001,116431
658575,Casto,100002,150118
246859,Dorr,100003,82210
484990,Crisp,100004,56470
483868,Mcbryde,100001,92079
736312,Husted,100002,60087
953967,Kenner,100003,81560
209370,Greenlee,100004,110648
440285,German,100001,132867
145054,Mock,100002,167763
671535,Sudduth,100003,68418
336395,Newberry,100004,60426
664461,Hitt,100001,112477
545661,Krumm,100002,142099
916980,Lillard,100003,125918
813820,Ingalls,100004,146402
257577,Mayer,100001,79120
690141,Lawrence,100002,88456
378723,Sun,100003,147978
298600,Donegan,100004,56826
415434,Kerby,100001,138043
157758,Theisen,100002,101104
596749,Downes,100003,61792
448557,Henton,100004,180108
442341,Heatherly,100001,54018
646700,Hoard,100002,175715
309828,Melancon,100003,90342
658496,Paxton,100004,177311
209445,Devries,100001,173855
376856,Tedesco,100002,161870
691625,Flores,100003,94886
129640,Farnsworth,100004,154656
168622,Blizzard,100001,148890
270372,Largent,100002,75554
142368,Rife,100003,77465
161309,Corral,100004,116020
699703,Lukas,100001,97492
576653,Swallow,100002,131661
858292,Mosqueda,100003,83401
442573,Arsenault,100004,95437
791022,Chun,100001,47562
386246,Wiggins,100002,176490
512194,Nicol,100003,143799
899487,Mowery,100004,169596
497755,Coyne,100001,59032
922514,Cantara,100002,120245
156212,Shouse,100003,98042
208970,Martz,100004,190342
955807,Thielen,100001,66364
166630,Zimmerman,100002,89537
791268,Reed,100003,96298
757145,Birt,100004,197178
173479,Luckey,100001,81053
149248,Wofford,100002,139885
158735,Rizzo,100003,182013
486557,Mcghee,100004,69760
600912,Calder,100001,114124
242167,Ivy,100002,168212
420995,Lockman,100003,74414
965619,Yoon,100004,180406
921754,Gerry,100001,138633
449998,Moffitt,100002,185348
953102,Sprague,100003,111014
569170,Koller,100004,166584
511492,Northrup,100001,92169
479609,Rhoades,100002,148530
245560,Rabe,100003,150102
325692,Blume,100004,143422
562457,Rummel,100001,79350
809572,Horta,100002,153899
695995,Suter,100003,113250
208980,Emmons,100004,196203
986594,Youngblood,100001,134328
426267,Meza,100002,189006
289703,George,100003,87813
985365,Hutton,100004,72866
207134,Western,100001,183283
115556,Sayre,100002,85304
502432,Delorenzo,100003,149425
949823,Ruckman,100004,196508
505817,Switzer,100001,46928
643337,Huston,100002,150657
203162,Bill,100003,64501
884310,Mares,100004,157880
258998,Ito,100001,123009
269428,Colman,100002,81829
445765,Oconnor,100003,152740
349426,Caines,100004,127890
618207,Shackleford,100001,188800
483685,Burt,100002,156998
594011,Dingman,100003,109620
420530,Fernando,100004,70102
857370,Dwyer,100001,163607
408774,Ratliff,100002,68240
891010,Houston,100003,108900
423847,Alden,100004,113238
164475,Fain,100001,111268
314063,Flick,100002,194044
806434,Neri,100003,185122
228139,Norfleet,100004,163675
544352,Sackett,100001,122654
